,questionnaire_id,global_id,Edad,Profesion,Estudios,Calor1_Escala,Telequinesis1_Escala,Magnetismo1_Escala,Cosmica1_Escala,Cuantica1_Escala,Presion1_Escala,Aura1_Escala,Electricidad1_Escala,Poderes1_Escala,NoLoSe1_Escala,Comentario,RelevanciaMano,Calor2_Escala,Telequinesis2_Escala,Magnetismo2_Escala,Cosmica2_Escala,Cuantica2_Escala,Presion2_Escala,Aura2_Escala,Electricidad2_Escala,Poderes2_Escala,NoLoSe2_Escala,HayTruco?,Bailar,Cocinar,Matematica,TV,Construir,Oficina,Tarot,Leer,Religion,Reparar,Programar,Correr,Acertijos,Astrologia,Deportes,Debatir,Magia,Electronica,Origen,Justificacion1,Podria1,Justificacion2,Podria2
7,['59641'],1003,25-40,Null,Universidad,1.0,1.0,0.42857142857142855,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,Ns/Nc,0,1,1.0,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,Si,3,4,3,3,3,2,0,3,0,4,3,3,3,0,3,3,1,4,data_Dia3SinTocar,Presion,['Magnetismo'],Magnetismo,['Presion']
8,['16190'],1003,>40,Fisica/CsAt/Ocea,Posgrado,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,1,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,No,3,3,2,3,3,1,1,3,1,3,3,3,3,1,3,3,3,3,data_Dia3SinTocar,Presion,[],Presion,[]
9,['46211'],1003,25-40,Fisica/CsAt/Ocea,Posgrado,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,1,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Null,2,3,4,1,3,2,1,4,1,4,3,3,3,1,4,3,3,3,data_Dia3SinTocar,Presion,[],Presion,[]
10,['35358'],1003,25-40,Fisica/CsAt/Ocea,Posgrado,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,1,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,No,3,3,4,4,3,4,0,4,2,2,4,3,2,0,2,3,4,3,data_Dia3SinTocar,Presion,[],Presion,[]
11,['56026'],1003,25-40,Bio/Qui/Geo/Pale,Posgrado,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,9,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,NoSe,1,3,3,3,3,2,1,4,2,3,2,4,3,2,4,3,2,2,data_Dia3SinTocar,Magnetismo,[],Magnetismo,['Electricidad']
12,['63885'],1003,25-40,Sociales,Universidad,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.7142857142857143,1.0,0.42857142857142855,1.0,Ns/Nc,0,2,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.0,1.0,Si,3,4,0,4,1,1,3,4,2,1,0,3,Null,3,3,4,3,0,data_Dia3SinTocar,Calor,"['Magnetismo', 'Electricidad']",Cosmica,"['Presion', 'Electricidad']"
13,['42642'],1003,18-24,Mate/Comp/Sist,Univ en curso,Ns/Nc,1.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.0,Ns/Nc,0,5,0.7142857142857143,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571,1.0,Ns/Nc,NoSe,3,2,4,4,2,1,1,3,2,2,Null,2,3,1,2,3,3,1,data_Dia3SinTocar,NoLoSe,['Magnetismo'],NoLoSe,"['Magnetismo', 'Aura']"
14,['25010'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,0.7142857142857143,1.0,0.2857142857142857,1.0,1.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,1.0,0.5714285714285714,0,5,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.5714285714285714,Si,2,3,4,3,2,1,0,3,0,3,1,2,4,2,3,3,1,2,data_Dia3SinTocar,Ns/Nc,['Magnetismo'],Ns/Nc,"['Magnetismo', 'Aura']"
15,['22408'],1003,18-24,Profesorado Naturales,Null,0.42857142857142855,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.0,1.0,0,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0,1.0,No,4,2,4,2,1,0,0,2,2,1,1,3,3,0,4,3,3,0,data_Dia3SinTocar,Ns/Nc,"['Calor', 'Magnetismo']",NoLoSe,"['Telequinesis', 'Aura']"
16,['42846'],1003,13-17,Fisica/CsAt/Ocea,Univ en curso,0.14285714285714285,1.0,0.5714285714285714,1.0,1.0,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0,0,8,0.2857142857142857,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.5714285714285714,1.0,1.0,No,2,4,4,3,2,0,0,3,2,2,3,3,2,0,4,3,3,3,data_Dia3SinTocar,Calor,['Electricidad'],Presion,['Calor']
17,['51397'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,0.42857142857142855,1.0,0.42857142857142855,1.0,0.8571428571428571,0.42857142857142855,1.0,0.2857142857142857,1.0,0.14285714285714285,0,7,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,Si,3,3,4,4,3,2,1,4,0,3,2,2,4,0,2,3,3,2,data_Dia3SinTocar,Electricidad,['Calor'],Presion,[]
18,['51171'],1003,25-40,Fisica/CsAt/Ocea,Univ en curso,0.7142857142857143,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.42857142857142855,Ns/Nc,0.7142857142857143,Ns/Nc,Ns/Nc,0,3,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Si,3,4,4,4,4,0,0,4,0,4,4,3,2,0,1,4,2,4,data_Dia3SinTocar,Presion,"['Calor', 'Electricidad']",Presion,[]
19,['20699'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,0,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,data_Dia3SinTocar,Ns/Nc,[],Ns/Nc,[]
20,['23546'],1003,25-40,Fisica/CsAt/Ocea,Univ en curso,0.7142857142857143,1.0,0.5714285714285714,1.0,1.0,0.7142857142857143,1.0,0.8571428571428571,1.0,Ns/Nc,0,5,1.0,1.0,1.0,1.0,Ns/Nc,0.5714285714285714,1.0,1.0,1.0,1.0,NoSe,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,2,3,data_Dia3SinTocar,Magnetismo,['Presion'],Presion,[]
0,['29608'],1003,25-40,Sociales,Posgrado,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0,10,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,Si,3,4,0,2,3,1,0,4,0,3,1,2,3,0,3,4,3,1,data_MarchaCyT,Magnetismo,['Electricidad'],Presion,['NoLoSe']
1,['30843'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,0.42857142857142855,1.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.42857142857142855,1.0,0.2857142857142857,1.0,0.14285714285714285,0,8,0.42857142857142855,1.0,0.42857142857142855,1.0,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,1.0,0.14285714285714285,No,4,4,3,3,4,0,1,4,2,3,0,1,4,2,4,4,3,2,data_MarchaCyT,Magnetismo,"['Presion', 'Aura']",Presion,"['Calor', 'Magnetismo']"
2,['44863'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,0.7142857142857143,1.0,0.7142857142857143,1.0,0.5714285714285714,0.42857142857142855,1.0,0.7142857142857143,1.0,0.42857142857142855,0,5,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7142857142857143,0.5714285714285714,1.0,0.7142857142857143,1.0,0.42857142857142855,Si,1,2,4,3,2,1,0,NS/NC,4,1,2,2,3,Null,2,3,1,1,data_MarchaCyT,Presion,['NoLoSe'],NoLoSe,['Presion']
3,['57904'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,0.7142857142857143,1.0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0,0.7142857142857143,1.0,0.14285714285714285,0,1,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,No,3,4,3,3,3,1,1,3,1,3,1,3,3,1,3,4,2,2,data_MarchaCyT,Presion,['NoLoSe'],Presion,['NoLoSe']
4,['45456'],1003,18-24,Fisica/CsAt/Ocea,Univ en curso,0.5714285714285714,1.0,0.2857142857142857,1.0,0.42857142857142855,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0,0,3,0.8571428571428571,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,Ns/Nc,Si,2,3,3,3,2,2,NS/NC,3,1,2,3,3,3,1,3,3,3,3,data_MarchaCyT,Magnetismo,['NoLoSe'],Presion,[]
5,['16905'],1003,18-24,Bio/Qui/Geo/Pale,Univ en curso,1.0,1.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.42857142857142855,1.0,0.5714285714285714,1.0,Ns/Nc,0,5,1.0,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,1.0,0.14285714285714285,Ns/Nc,Si,2,4,2,3,3,0,0,3,0,4,2,2,3,0,4,2,0,3,data_MarchaCyT,Magnetismo,[],Poderes,[]
6,['48503'],1003,25-40,Fisica/CsAt/Ocea,Universidad,0.8571428571428571,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1,8,0.8571428571428571,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,Si,3,3,4,4,2,0,1,3,1,3,2,3,4,0,4,4,4,3,data_MarchaCyT,NoLoSe,"['Magnetismo', 'Electricidad']",NoLoSe,"['Magnetismo', 'Electricidad']"
7,['17837'],1003,25-40,Mate/Comp/Sist,Terciario,Ns/Nc,1.0,0.14285714285714285,1.0,0.42857142857142855,0.7142857142857143,1.0,0.42857142857142855,1.0,Ns/Nc,0,5,0.42857142857142855,1.0,0.14285714285714285,1.0,Ns/Nc,0.7142857142857143,1.0,0.7142857142857143,1.0,Ns/Nc,No,3,4,4,3,3,0,0,3,0,1,2,2,3,0,2,3,3,2,data_MarchaCyT,Magnetismo,['Calor'],Presion,['Magnetismo']
8,['17871'],1003,25-40,Profesorado Naturales,Posgrado,0.5714285714285714,1.0,0.42857142857142855,1.0,0.7142857142857143,1.0,1.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0,4,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,0.7142857142857143,0.8571428571428571,Ns/Nc,Si,4,3,3,3,2,2,0,4,1,3,2,3,4,0,3,4,4,2,data_MarchaCyT,Ns/Nc,"['Calor', 'Electricidad']",Magnetismo,"['Electricidad', 'NoLoSe']"
9,['50225'],1003,>40,Bio/Qui/Geo/Pale,Primaria,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,0.5714285714285714,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,10,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,0.5714285714285714,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,No,NS/NC,4,NS/NC,4,4,NS/NC,NS/NC,3,3,3,3,NS/NC,3,NS/NC,NS/NC,3,NS/NC,3,data_MarchaCyT,Magnetismo,"['Cuantica', 'NoLoSe']",Magnetismo,['Cuantica']
10,['16567'],1003,25-40,Sociales,Universidad,0.5714285714285714,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0,10,0.5714285714285714,1.0,0.5714285714285714,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,NoSe,4,4,1,Null,0,0,2,4,0,1,1,3,2,2,2,4,3,2,data_MarchaCyT,Calor,"['Magnetismo', 'Presion', 'NoLoSe']",Presion,"['Calor', 'Magnetismo']"
11,['62826'],1003,25-40,Sociales,Universidad,0.7142857142857143,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,1.0,0.5714285714285714,1.0,Ns/Nc,0,4,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NS/NC,3,4,3,1,1,0,NS/NC,0,0,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,data_MarchaCyT,Electricidad,['Calor'],Magnetismo,[]
12,['15930'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,10,1.0,1.0,Ns/Nc,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,Ns/Nc,No,2,4,2,3,2,1,1,4,1,2,2,2,4,1,1,3,4,3,data_MarchaCyT,NoLoSe,['Magnetismo'],Electricidad,[]
13,['28311'],1003,>40,Null,Universidad,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,0,4,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,NoSe,3,4,4,4,3,1,1,3,1,1,0,2,3,0,2,4,3,2,data_MarchaCyT,Ns/Nc,[],Ns/Nc,[]
14,['57670'],1003,25-40,Profesorado Otros,Universidad,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0,8,1.0,1.0,Ns/Nc,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,No,1,1,0,2,2,0,3,4,1,1,1,3,4,3,4,4,3,2,data_MarchaCyT,Magnetismo,[],Magnetismo,[]
15,['58364'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,0.7142857142857143,1.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857,1.0,0.7142857142857143,0,6,0.7142857142857143,1.0,Ns/Nc,1.0,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857,1.0,0.8571428571428571,NoSe,2,4,3,3,3,3,1,1,2,2,2,3,4,0,3,3,3,0,data_MarchaCyT,Magnetismo,['Electricidad'],Magnetismo,['Electricidad']
16,['16523'],1003,25-40,Profesorado Otros,Univ en curso,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.2857142857142857,1.0,0.14285714285714285,0,8,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.2857142857142857,1.0,0.14285714285714285,No,4,2,1,4,1,2,2,3,2,1,0,1,1,3,1,3,1,3,data_MarchaCyT,Magnetismo,['NoLoSe'],Ns/Nc,"['Magnetismo', 'Cosmica', 'Presion', 'Electricidad', 'NoLoSe']"
17,['46876'],1003,25-40,Arq/Diseno,Posgrado,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,0.7142857142857143,Ns/Nc,Ns/Nc,1.0,Ns/Nc,Ns/Nc,0,7,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,0.8571428571428571,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,No,4,4,3,3,4,0,NS/NC,4,2,4,1,4,4,3,4,4,4,2,data_MarchaCyT,Magnetismo,"['Cuantica', 'Electricidad']",Null,[]
18,['34970'],1003,>40,Bio/Qui/Geo/Pale,Universidad,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,1,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,No,3,3,3,3,3,3,2,3,2,3,3,1,3,2,3,3,3,3,data_MarchaCyT,Magnetismo,[],NoLoSe,[]
19,['44693'],1003,25-40,Otra,Universidad,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,1,10,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,NoSe,4,4,4,4,4,NS/NC,NS/NC,3,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,data_MarchaCyT,Null,[],Presion,[]
20,['38656'],1003,>40,Mate/Comp/Sist,Universidad,0.14285714285714285,1.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0,5,0.14285714285714285,1.0,1.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,1.0,1.0,1.0,1.0,No,4,2,4,2,1,2,2,4,2,1,4,0,4,2,3,2,2,0,data_MarchaCyT,Calor,[],Calor,['Presion']
21,['21649'],1003,25-40,Sociales,Universidad,0.14285714285714285,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,1,10,0.5714285714285714,Ns/Nc,0.2857142857142857,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0.14285714285714285,Ns/Nc,Ns/Nc,No,4,3,1,4,3,3,4,4,2,3,1,3,4,2,4,4,4,2,data_MarchaCyT,NoLoSe,"['Calor', 'Magnetismo']",NoLoSe,"['Calor', 'Magnetismo', 'Electricidad']"
22,['51979'],1003,18-24,Bio/Qui/Geo/Pale,Univ en curso,0.8571428571428571,Ns/Nc,0.5714285714285714,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,0,4,Ns/Nc,Ns/Nc,0.7142857142857143,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,Ns/Nc,No,4,4,4,4,4,1,0,4,0,2,1,1,4,0,3,4,2,3,data_MarchaCyT,Magnetismo,['Calor'],Magnetismo,[]
23,['27456'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0,2,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,NoSe,1,3,3,4,2,2,1,4,1,2,2,2,3,1,2,3,2,2,data_MarchaCyT,Null,[],Null,[]
24,['22501'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,1.0,1.0,Ns/Nc,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0,1,1.0,1.0,1.0,1.0,1.0,Ns/Nc,1.0,1.0,1.0,0.5714285714285714,Si,2,3,3,3,3,1,2,4,3,3,3,3,3,2,3,3,4,2,data_MarchaCyT,Presion,['NoLoSe'],Presion,['NoLoSe']
25,['47868'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,0.5714285714285714,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.14285714285714285,0,3,1.0,1.0,0.5714285714285714,0.8571428571428571,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.14285714285714285,NoSe,1,3,3,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,NS/NC,data_MarchaCyT,Magnetismo,['Electricidad'],NoLoSe,"['Magnetismo', 'Electricidad']"
26,['46252'],1003,18-24,Bio/Qui/Geo/Pale,Univ en curso,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0,8,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,Ns/Nc,NoSe,1,2,2,3,3,2,0,3,0,3,1,3,2,0,4,NS/NC,2,2,data_MarchaCyT,Electricidad,[],Ns/Nc,['Electricidad']
27,['58999'],1003,18-24,Bio/Qui/Geo/Pale,Univ en curso,0.5714285714285714,1.0,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0,10,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,No,3,3,2,3,3,Null,1,3,1,1,2,3,3,1,3,3,2,2,data_MarchaCyT,Magnetismo,['Electricidad'],Magnetismo,"['Calor', 'Cuantica', 'Presion', 'Electricidad']"
28,['38923'],1003,25-40,Fisica/CsAt/Ocea,Posgrado,0.14285714285714285,1.0,0.7142857142857143,1.0,1.0,0.42857142857142855,1.0,0.7142857142857143,1.0,Ns/Nc,0,7,0.7142857142857143,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,Ns/Nc,No,3,3,3,3,3,2,0,3,1,3,3,3,3,0,3,3,2,2,data_MarchaCyT,Calor,['Presion'],Presion,[]
29,['62905'],1003,>40,NS/NC,NS/NC,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,0.7142857142857143,1.0,Ns/Nc,0,0,0.42857142857142855,1.0,0.2857142857142857,1.0,1.0,0.42857142857142855,1.0,0.5714285714285714,1.0,Ns/Nc,NS/NC,3,4,1,4,3,1,0,4,1,3,1,3,2,0,NS/NC,4,3,1,data_MarchaCyT,Presion,[],Magnetismo,[]
30,['46322'],1003,>40,Mate/Comp/Sist,Posgrado,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,1.0,1.0,Ns/Nc,1.0,1.0,0,6,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,Si,1,4,4,4,2,0,3,4,3,1,4,1,1,4,1,3,1,0,data_MarchaCyT,Ns/Nc,"['Calor', 'NoLoSe']",Presion,['NoLoSe']
31,['28815'],1003,25-40,Bio/Qui/Geo/Pale,Universidad,0.5714285714285714,1.0,0.14285714285714285,1.0,0.7142857142857143,0.7142857142857143,1.0,0.14285714285714285,1.0,Ns/Nc,0,10,0.5714285714285714,1.0,Ns/Nc,1.0,0.5714285714285714,0.2857142857142857,1.0,0.14285714285714285,1.0,Ns/Nc,NoSe,4,4,4,4,3,2,0,4,0,3,3,3,3,0,4,3,3,2,data_MarchaCyT,Electricidad,['Magnetismo'],Magnetismo,['Electricidad']
